CÓDIGO DEPARTAMENTO,DEPARTAMENTO,PROVINCIA,CÓDIGO MUNICIPIO,MUNICIPIO,CODIGO DANE INSTITUCION EDUCATIVA,NOMBRE INSTITUCION EDUCATIVA,CODIGO DANE SEDE,NOMBRE SEDE EDUCATIVA,ZONA,PROYECTOS DE CONECTIVIDAD 2024,OPERADOR,ESTADO,MEDIO DE ENLACE,ANCHO DE BANDA DE SUBIDA (MB),ANCHO DE BANDA DESCARGA (MB),FINALIZACIÓN DEL CONTRATO,LATITUD,LONGITUD
15,BOYACÁ,TUNDAMA,"15,516",PAIPA,"315,516,000,016",I.E. EL ROSARIO,"215,516,000,151",CENT EDUC RIO ARRIBA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3,12,12/01/2032 12:00:00 AM,5.750517849,-73.14985488
15,BOYACÁ,TUNDAMA,"15,516",PAIPA,"215,516,000,305",I.E. TECNICA PANTANO DE VARGAS,"215,516,000,283",ESC CRUZ DE MURCIA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,NA,3,12,12/01/2032 12:00:00 AM,5.737222,-73.0725
15,BOYACÁ,TUNDAMA,"15,516",PAIPA,"415,516,000,410",I.E. TECNICA AGROPECUARIA DE PALERMO,"215,516,000,500",ESC EL RETIRO,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,NA,3,12,12/01/2032 12:00:00 AM,5.870556,-73.166944
15,BOYACÁ,TUNDAMA,"15,516",PAIPA,"215,516,000,127",I.E. RAFAEL BAYONA NIÑO,"215,516,000,569",ESC RINCON DE ESPAÑOLES,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,NA,3,12,12/01/2032 12:00:00 AM,5.76940692,-73.11405503
15,BOYACÁ,TUNDAMA,"15,516",PAIPA,"215,516,000,127",I.E. RAFAEL BAYONA NIÑO,"215,516,000,411",ESC ROMITA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,NA,3,12,12/01/2032 12:00:00 AM,5.780513802,-73.09193419
15,BOYACÁ,TUNDAMA,"15,516",PAIPA,"415,516,000,410",I.E. TECNICA AGROPECUARIA DE PALERMO,"415,516,000,410",I.E. TECNICA AGROPECUARIA DE PALERMO - SEDE PRINCIPAL,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,NA,4.5,18,12/01/2032 12:00:00 AM,5.89998178,-73.18724588
15,BOYACÁ,TUNDAMA,"15,516",PAIPA,"215,516,000,305",I.E. TECNICA PANTANO DE VARGAS,"215,516,000,305",I.E. TECNICA PANTANO DE VARGAS - SEDE PRINCIPAL,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,NA,4.5,18,12/01/2032 12:00:00 AM,5.737222,-73.0725
15,BOYACÁ,LA LIBERTAD,"15,518",PAJARITO,"115,518,000,219",I.E. AGROPECUARIA,"215,518,000,027",COL DE EDUC BÁSICA CORINTO,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,NA,3.75,15,12/01/2032 12:00:00 AM,5.410270931,-72.71852461
15,BOYACÁ,LA LIBERTAD,"15,518",PAJARITO,"115,518,000,219",I.E. AGROPECUARIA,"215,518,000,051",ESC QUEBRADA NEGRA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3,12,12/01/2032 12:00:00 AM,5.329457773,-72.69347127
15,BOYACÁ,LA LIBERTAD,"15,518",PAJARITO,"115,518,000,219",I.E. AGROPECUARIA,"215,518,000,183",SEDE CHARANGA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3,12,12/01/2032 12:00:00 AM,5.373557752,-72.70831815
15,BOYACÁ,LA LIBERTAD,"15,518",PAJARITO,"115,518,000,219",I.E. AGROPECUARIA,"215,518,000,035",SEDE CURISI,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,NA,3.75,15,12/01/2032 12:00:00 AM,5.374985428,-72.69366067
15,BOYACÁ,GUTIÉRREZ,"15,522",PANQUEBA,"115,522,000,126",I.E. TECNICA DE PANQUEBA,"215,522,000,091",ESC ARRAYANAL,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3,12,12/01/2032 12:00:00 AM,6.443611,-72.460278
15,BOYACÁ,GUTIÉRREZ,"15,522",PANQUEBA,"115,522,000,126",I.E. TECNICA DE PANQUEBA,"215,522,000,104",ESC GUITARRILLA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3,12,12/01/2032 12:00:00 AM,6.443611,-72.459722
15,BOYACÁ,GUTIÉRREZ,"15,522",PANQUEBA,"115,522,000,126",I.E. TECNICA DE PANQUEBA,"215,522,000,058",ESC OVEJERAS,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3,12,12/01/2032 12:00:00 AM,6.43457347,-72.45302585
15,BOYACÁ,OCCIDENTE,"15,531",PAUNA,"215,531,000,435",I.E. TECNICA AGROPECUARIA DE DESARROLLO RURAL,"215,531,000,257",COL DE EDUC BAS MONTE Y PINAL,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3.75,15,12/01/2032 12:00:00 AM,5.592247577,-73.92511741
15,BOYACÁ,OCCIDENTE,"15,531",PAUNA,"215,531,000,478",I.E. SANTA ROSA,"215,531,000,320",ESC AGUA FRIA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3.75,15,12/01/2032 12:00:00 AM,5.773140449,-74.05920167
15,BOYACÁ,OCCIDENTE,"15,531",PAUNA,"215,531,000,435",I.E. TECNICA AGROPECUARIA DE DESARROLLO RURAL,"215,531,000,273",ESC AGUASAL,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,NA,3,12,12/01/2032 12:00:00 AM,5.687080103,-73.96017802
15,BOYACÁ,OCCIDENTE,"15,531",PAUNA,"215,531,000,435",I.E. TECNICA AGROPECUARIA DE DESARROLLO RURAL,"215,531,000,508",ESC BOQUIPÍ,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,NA,3,12,12/01/2032 12:00:00 AM,5.669186556,-73.94932768
15,BOYACÁ,OCCIDENTE,"15,531",PAUNA,"215,531,000,435",I.E. TECNICA AGROPECUARIA DE DESARROLLO RURAL,"215,531,000,087",ESC CRISTO REY,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,NA,3,12,12/01/2032 12:00:00 AM,5.654005595,-73.95356312
15,BOYACÁ,OCCIDENTE,"15,531",PAUNA,"215,531,000,478",I.E. SANTA ROSA,"215,531,000,125",ESC FURATENA Y PURI,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3,12,12/01/2032 12:00:00 AM,5.696122055,-74.03013417
15,BOYACÁ,OCCIDENTE,"15,531",PAUNA,"215,531,000,478",I.E. SANTA ROSA,"215,531,000,052",ESC QUEBRADA SECA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3,12,12/01/2032 12:00:00 AM,5.733955485,-74.03936648
15,BOYACÁ,OCCIDENTE,"15,531",PAUNA,"215,531,000,478",I.E. SANTA ROSA,"215,531,000,478",I.E. SANTA ROSA - SEDE PRINCIPAL,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,NA,3.75,15,12/01/2032 12:00:00 AM,5.71028,-74.012787
15,BOYACÁ,LA LIBERTAD,"15,533",PAYA,"215,533,000,106",I.E. EL ROSARIO,"215,533,000,254",ESC ALTAMIRA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3,12,12/01/2032 12:00:00 AM,5.651111,-72.293333
15,BOYACÁ,LA LIBERTAD,"15,533",PAYA,"215,533,000,106",I.E. EL ROSARIO,"215,533,000,289",ESC MILAGROS,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3,12,12/01/2032 12:00:00 AM,5.552680041,-72.34446204
15,BOYACÁ,LA LIBERTAD,"15,533",PAYA,"215,533,000,106",I.E. EL ROSARIO,"215,533,000,211",ESC NISCOTA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3,12,12/01/2032 12:00:00 AM,5.66070757,-72.29687282
15,BOYACÁ,LA LIBERTAD,"15,533",PAYA,"215,533,000,106",I.E. EL ROSARIO,"215,533,000,106",I.E. EL ROSARIO - SEDE PRINCIPAL,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3.75,15,12/01/2032 12:00:00 AM,5.63082154,-72.29858604
15,BOYACÁ,VALDERRAMA,"15,537",PAZ DE RÍO,"115,537,000,025",I.E. TECNICA INDUSTRIAL Y MINERA,"215,537,000,267",ESC RURAL CONCENTRACION,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,NA,3,12,12/01/2032 12:00:00 AM,6.00893871,-72.77197324
15,BOYACÁ,VALDERRAMA,"15,537",PAZ DE RÍO,"115,537,000,025",I.E. TECNICA INDUSTRIAL Y MINERA,"215,537,000,143",ESC RURAL LAS TAPIAS,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3,12,12/01/2032 12:00:00 AM,,
15,BOYACÁ,SUGAMUXI,"15,542",PESCA,"215,542,000,224",I.E. BUTAGA,"215,542,000,127",CENT EDUC PUERTA CHIQUITA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3,12,12/01/2032 12:00:00 AM,5.527481065,-73.08061532
15,BOYACÁ,SUGAMUXI,"15,542",PESCA,"115,542,000,025",I.E. INDALECIO VASQUEZ,"215,542,000,143",ESC CORAZÓN,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3,12,12/01/2032 12:00:00 AM,5.563941,-73.081896
15,BOYACÁ,SUGAMUXI,"15,542",PESCA,"115,542,000,025",I.E. INDALECIO VASQUEZ,"215,542,000,186",ESC HERMINIA GALÁN NOCUATÁ,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3,12,12/01/2032 12:00:00 AM,5.586586877,-73.06953655
15,BOYACÁ,SUGAMUXI,"15,542",PESCA,"215,542,000,194",I.E. EL HATO,"215,542,000,071",ESC LA PEÑA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3,12,12/01/2032 12:00:00 AM,5.51037,-73.046393
15,BOYACÁ,SUGAMUXI,"15,542",PESCA,"115,542,000,025",I.E. INDALECIO VASQUEZ,"215,542,000,089",ESC TOBACÁ,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3,12,12/01/2032 12:00:00 AM,5.62016583,-73.01237237
15,BOYACÁ,SUGAMUXI,"15,542",PESCA,"115,542,000,025",I.E. INDALECIO VASQUEZ,"215,542,000,232",SUANEME,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3,12,12/01/2032 12:00:00 AM,5.607830705,-73.06245527
15,BOYACÁ,LA LIBERTAD,"15,550",PISBA,"115,550,000,191",I.E. RAMON BARRANTES,"215,550,000,144",ESC ANTONIO NARIÑO,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3,12,12/01/2032 12:00:00 AM,5.65860758,-72.50372261
15,BOYACÁ,LA LIBERTAD,"15,550",PISBA,"115,550,000,191",I.E. RAMON BARRANTES,"215,550,000,179",ESC JOSE ACEVEDO Y GOMEZ,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3,12,12/01/2032 12:00:00 AM,,
15,BOYACÁ,LA LIBERTAD,"15,550",PISBA,"115,550,000,191",I.E. RAMON BARRANTES,"215,550,000,110",ESC JUAN JOSE RONDON,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3,12,12/01/2032 12:00:00 AM,5.722222,-72.484167
15,BOYACÁ,OCCIDENTE,"15,572",PUERTO BOYACÁ,"215,572,000,334",I.E. EL PRADO,"215,572,000,644",ESC EL ERMITAÑO,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,NA,3.75,15,12/01/2032 12:00:00 AM,6.103691798,-74.45334402
15,BOYACÁ,OCCIDENTE,"15,572",PUERTO BOYACÁ,"215,572,000,938",I.E. TECNICA AGROPECUARIA EL MARFIL,"215,572,000,130",ESC EL MARFIL,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,NA,4.5,18,12/01/2032 12:00:00 AM,5.909699293,-74.34039117
15,BOYACÁ,OCCIDENTE,"15,572",PUERTO BOYACÁ,"215,572,000,938",I.E. TECNICA AGROPECUARIA EL MARFIL,"215,572,000,300",ESC EL OKAL,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,NA,3,12,12/01/2032 12:00:00 AM,5.908937866,-74.34981383
15,BOYACÁ,OCCIDENTE,"15,572",PUERTO BOYACÁ,"215,572,000,385",I.E. GUANEGRO,"215,572,000,423",ESC EL PESCADO,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,NA,3,12,12/01/2032 12:00:00 AM,5.803956046,-74.50476433
15,BOYACÁ,OCCIDENTE,"15,572",PUERTO BOYACÁ,"215,572,000,385",I.E. GUANEGRO,"215,572,000,202",ESC EL TRAPICHE,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3,12,12/01/2032 12:00:00 AM,5.77361,-74.455483
15,BOYACÁ,OCCIDENTE,"15,572",PUERTO BOYACÁ,"215,572,000,181",I.E. TECNICA JOSE JOAQUIN ORTIZ,"215,572,000,091",ESC EL TRIANGULO KM 25,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,NA,3,12,12/01/2032 12:00:00 AM,5.779260348,-74.60676764
15,BOYACÁ,OCCIDENTE,"15,572",PUERTO BOYACÁ,"215,572,000,181",I.E. TECNICA JOSE JOAQUIN ORTIZ,"215,572,000,261",ESC EL TRIQUE,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,NA,3.75,15,12/01/2032 12:00:00 AM,5.86534614,-74.56006301
15,BOYACÁ,OCCIDENTE,"15,572",PUERTO BOYACÁ,"215,572,000,181",I.E. TECNICA JOSE JOAQUIN ORTIZ,"215,572,000,954",ESC GENERAL GUSTAVO MATAMOROS,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3,12,12/01/2032 12:00:00 AM,5.9375,-74.582778
15,BOYACÁ,OCCIDENTE,"15,572",PUERTO BOYACÁ,"215,572,000,181",I.E. TECNICA JOSE JOAQUIN ORTIZ,"215,572,001,047",ESC KILOMETRO ONCE,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,NA,3.75,15,12/01/2032 12:00:00 AM,5.941774428,-74.50524023
15,BOYACÁ,OCCIDENTE,"15,572",PUERTO BOYACÁ,"215,572,000,938",I.E. TECNICA AGROPECUARIA EL MARFIL,"215,572,000,164",ESC LA CEIBA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,NA,3,12,12/01/2032 12:00:00 AM,5.919788208,-74.44775245
15,BOYACÁ,OCCIDENTE,"15,572",PUERTO BOYACÁ,"215,572,000,385",I.E. GUANEGRO,"215,572,000,733",ESC LAS PAVAS,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3,12,12/01/2032 12:00:00 AM,5.87572059,-74.45070298
15,BOYACÁ,OCCIDENTE,"15,572",PUERTO BOYACÁ,"215,572,000,393",I.E. PUERTO PINZON,"215,572,000,083",ESC POZO DOS,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3,12,12/01/2032 12:00:00 AM,,
15,BOYACÁ,OCCIDENTE,"15,572",PUERTO BOYACÁ,"215,572,000,181",I.E. TECNICA JOSE JOAQUIN ORTIZ,"215,572,000,105",ESC PUERTO GUTIERREZ,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,NA,3,12,12/01/2032 12:00:00 AM,5.764793225,-74.64360169
15,BOYACÁ,OCCIDENTE,"15,572",PUERTO BOYACÁ,"215,572,000,938",I.E. TECNICA AGROPECUARIA EL MARFIL,"215,572,000,768",ESC SIMON BOLIVAR,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,NA,3.75,15,12/01/2032 12:00:00 AM,5.837363679,-74.33725028
15,BOYACÁ,OCCIDENTE,"15,572",PUERTO BOYACÁ,"215,572,000,334",I.E. EL PRADO,"215,572,000,211",ESC. AGUALINDA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3,12,12/01/2032 12:00:00 AM,5.974444,-74.6
15,BOYACÁ,OCCIDENTE,"15,572",PUERTO BOYACÁ,"215,572,000,334",I.E. EL PRADO,"215,572,000,237",ESC. BATERIA TRES,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3,12,12/01/2032 12:00:00 AM,5.974444,-74.600278
15,BOYACÁ,OCCIDENTE,"15,572",PUERTO BOYACÁ,"215,572,000,334",I.E. EL PRADO,"215,572,000,288",ESC. CRUCE DEL CHAPARRO,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,NA,3.75,15,12/01/2032 12:00:00 AM,6.084703699,-74.46899493
15,BOYACÁ,OCCIDENTE,"15,572",PUERTO BOYACÁ,"215,572,000,334",I.E. EL PRADO,"215,572,000,113",ESC. PALAGUA ALIANZA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,NA,3.75,15,12/01/2032 12:00:00 AM,6.077755673,-74.50711984
15,BOYACÁ,OCCIDENTE,"15,572",PUERTO BOYACÁ,"215,572,000,385",I.E. GUANEGRO,"215,572,000,385",I.E. GUANEGRO - SEDE PRINCIPAL,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,NA,3.75,15,12/01/2032 12:00:00 AM,5.782445719,-74.4982922
15,BOYACÁ,OCCIDENTE,"15,572",PUERTO BOYACÁ,"215,572,000,393",I.E. PUERTO PINZON,"215,572,000,393",I.E. PUERTO PINZON - SEDE PRINCIPAL,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,NA,4.5,18,12/01/2032 12:00:00 AM,6.065096941,-74.26730586
15,BOYACÁ,OCCIDENTE,"15,572",PUERTO BOYACÁ,"215,572,000,181",I.E. TECNICA JOSE JOAQUIN ORTIZ,"215,572,000,181",I.E. TECNICA JOSE JOAQUIN ORTIZ - SEDE PRINCIPAL,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,NA,5.25,21,12/01/2032 12:00:00 AM,5.942173985,-74.56461951
15,BOYACÁ,OCCIDENTE,"15,572",PUERTO BOYACÁ,"215,572,000,121",I.E. TECNICA PUERTO SERVIEZ,"215,572,000,121",I.E. TECNICA PUERTO SERVIEZ  - SEDE PRINCIPAL,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,5.25,21,12/01/2032 12:00:00 AM,6.223212125,-74.56091945
15,BOYACÁ,OCCIDENTE,"15,580",QUÍPAMA,"215,580,000,041",I.E. TECNICA NUESTRA SEÑORA DE LA PAZ,"215,580,000,076",CENT EDUC BALCON,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3,12,12/01/2032 12:00:00 AM,5.520278,-74.179722
15,BOYACÁ,OCCIDENTE,"15,580",QUÍPAMA,"215,580,000,521",I.E. DIVINO NIÑO CORMAL,"215,580,000,122",CENT EDUC HUMBO,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3,12,12/01/2032 12:00:00 AM,5.597861,-74.275842
15,BOYACÁ,OCCIDENTE,"15,580",QUÍPAMA,"215,580,000,017",I.E. LA FLORESTA,"215,580,000,246",CENT EDUC NOTE,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3,12,12/01/2032 12:00:00 AM,5.53889,-74.171398
15,BOYACÁ,OCCIDENTE,"15,580",QUÍPAMA,"215,580,000,041",I.E. TECNICA NUESTRA SEÑORA DE LA PAZ,"215,580,000,033",EL PARQUE,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3,12,12/01/2032 12:00:00 AM,5.518056,-74.178611
15,BOYACÁ,OCCIDENTE,"15,580",QUÍPAMA,"215,580,000,521",I.E. DIVINO NIÑO CORMAL,"215,580,000,521",I.E. DIVINO NIÑO CORMAL- SEDE PRINCIPAL,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3.75,15,12/01/2032 12:00:00 AM,5.520278,-74.175
15,BOYACÁ,MÁRQUEZ,"15,599",RAMIRIQUÍ,"115,599,000,013",I.E. TECNICA JOSE IGNACIO DE MARQUEZ,"215,599,000,174",CE LA GUACAMAYA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,NA,3,12,12/01/2032 12:00:00 AM,5.352714,-73.310069
15,BOYACÁ,MÁRQUEZ,"15,599",RAMIRIQUÍ,"115,599,000,013",I.E. TECNICA JOSE IGNACIO DE MARQUEZ,"215,599,000,166",ESC EL COMUN,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3,12,12/01/2032 12:00:00 AM,5.37326,-73.315311
15,BOYACÁ,MÁRQUEZ,"15,599",RAMIRIQUÍ,"115,599,000,013",I.E. TECNICA JOSE IGNACIO DE MARQUEZ,"215,599,000,093",ESC EL ENCANTO,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,NA,3,12,12/01/2032 12:00:00 AM,5.400278,-73.336389
15,BOYACÁ,MÁRQUEZ,"15,599",RAMIRIQUÍ,"115,599,000,013",I.E. TECNICA JOSE IGNACIO DE MARQUEZ,"215,599,000,077",ESC EL ROSAL,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,NA,3,12,12/01/2032 12:00:00 AM,5.400556,-73.323889
15,BOYACÁ,MÁRQUEZ,"15,599",RAMIRIQUÍ,"115,599,000,013",I.E. TECNICA JOSE IGNACIO DE MARQUEZ,"215,599,000,191",ESC FARQUENTA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3,12,12/01/2032 12:00:00 AM,5.338545,-73.312213
15,BOYACÁ,MÁRQUEZ,"15,599",RAMIRIQUÍ,"215,599,000,140",I.E. AGROPECUARIA EL ESCOBAL,"215,599,000,051",ESC GUAYABAL,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,NA,3,12,12/01/2032 12:00:00 AM,5.256691,-73.307538
15,BOYACÁ,MÁRQUEZ,"15,599",RAMIRIQUÍ,"115,599,000,013",I.E. TECNICA JOSE IGNACIO DE MARQUEZ,"215,599,000,158",ESC PANTANO LARGO,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3,12,12/01/2032 12:00:00 AM,5.354296,-73.317924
15,BOYACÁ,MÁRQUEZ,"15,599",RAMIRIQUÍ,"215,599,000,140",I.E. AGROPECUARIA EL ESCOBAL,"215,599,000,069",ESC SAN ANTONIO,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,NA,3,12,12/01/2032 12:00:00 AM,5.253889,-73.300556
