CÓDIGO DEPARTAMENTO;DEPARTAMENTO;PROVINCIA;CÓDIGO MUNICIPIO;MUNICIPIO;CODIGO DANE INSTITUCION EDUCATIVA;NOMBRE INSTITUCION EDUCATIVA;CODIGO DANE SEDE;NOMBRE SEDE EDUCATIVA;ZONA;PROYECTOS DE CONECTIVIDAD 2024;OPERADOR;ESTADO;MEDIO DE ENLACE;ANCHO DE BANDA DE SUBIDA (MB);ANCHO DE BANDA DESCARGA (MB);FINALIZACIÓN DEL CONTRATO;LATITUD;LONGITUD;;
15;BOYACÁ;RICAURTE;15,469;MONIQUIRÁ;115,469,000,038;I,E, TECNICA ANTONIO NARIÑO;115,469,000,453;SEDE LUIS CARLOS GALAN SARMIENTO;URBANA;SIN PROYECTO;SIN OPERADOR;SIN SERVICIO;;;;;5,87553E+13;-7,35661E+13;;
15;BOYACÁ;CENTRO;15,476;MOTAVITA;215,476,000,013;I,E, TECNICA AMBIENTAL SOTE PANELAS;215,476,000,137;CEN EDUC BARRO HONDO;RURAL;SIN PROYECTO;SIN OPERADOR;SIN SERVICIO;;;;;;;;
15;BOYACÁ;CENTRO;15,476;MOTAVITA;215,476,000,013;I,E, TECNICA AMBIENTAL SOTE PANELAS;415,476,000,110;CENT EDUC FRUTILLAL;RURAL;SIN PROYECTO;SIN OPERADOR;SIN SERVICIO;;;;;5578621;-73370564;;
15;BOYACÁ;CENTRO;15,476;MOTAVITA;215,476,000,013;I,E, TECNICA AMBIENTAL SOTE PANELAS;215,476,000,099;CENT EDUC QUEBRADA HONDA;RURAL;SIN PROYECTO;SIN OPERADOR;SIN SERVICIO;;;;;5612532745;-7339442742;;
15;BOYACÁ;OCCIDENTE;15,48;MUZO;315,480,000,341;I,E, SAN MARCOS;215,480,000,095;ESC AGUITA ALTA;RURAL;SIN PROYECTO;SIN OPERADOR;SIN SERVICIO;;;;;5582610237;-7412117488;;
15;BOYACÁ;OCCIDENTE;15,48;MUZO;215,480,000,133;I,E, NUESTRA SEÑORA DE LA NAVAL;215,480,000,061;ESC ISABI;RURAL;SIN PROYECTO;SIN OPERADOR;SIN SERVICIO;;;;;5462768287;-741356652;;
15;BOYACÁ;OCCIDENTE;15,48;MUZO;415,480,000,400;I,E, CONCHA MEDINA DE SILVA;215,480,000,371;ESC LA CAÑADA;RURAL;SIN PROYECTO;SIN OPERADOR;SIN SERVICIO;;;;;5526450992;-7408858816;;
15;BOYACÁ;OCCIDENTE;15,48;MUZO;415,480,000,400;I,E, CONCHA MEDINA DE SILVA;415,480,000,655;ESC LA ISLA;RURAL;SIN PROYECTO;SIN OPERADOR;SIN SERVICIO;;;;;5,54;-74143056;;
15;BOYACÁ;OCCIDENTE;15,48;MUZO;215,480,000,133;I,E, NUESTRA SEÑORA DE LA NAVAL;215,480,000,451;ESC MANDARINOS;RURAL;SIN PROYECTO;SIN OPERADOR;SIN SERVICIO;;;;;5534517365;-7407484677;;
15;BOYACÁ;OCCIDENTE;15,48;MUZO;315,480,000,341;I,E, SAN MARCOS;215,480,000,389;ESC MISUCHA;RURAL;SIN PROYECTO;SIN OPERADOR;SIN SERVICIO;;;;;5582829148;-7415691438;;
15;BOYACÁ;OCCIDENTE;15,48;MUZO;415,480,000,400;I,E, CONCHA MEDINA DE SILVA;215,480,000,648;ESC PAITA;RURAL;SIN PROYECTO;SIN OPERADOR;SIN SERVICIO;;;;;552230835;-7412663812;;
15;BOYACÁ;OCCIDENTE;15,48;MUZO;215,480,000,133;I,E, NUESTRA SEÑORA DE LA NAVAL;215,480,000,508;ESC SAN ANTONIO;RURAL;SIN PROYECTO;SIN OPERADOR;SIN SERVICIO;;;;;5475766093;-7413939203;;
15;BOYACÁ;OCCIDENTE;15,48;MUZO;215,480,000,133;I,E, NUESTRA SEÑORA DE LA NAVAL;215,480,000,290;ESC SURATA;RURAL;SIN PROYECTO;SIN OPERADOR;SIN SERVICIO;;;;;54825773;-7414072869;;
15;BOYACÁ;OCCIDENTE;15,48;MUZO;215,480,000,133;I,E, NUESTRA SEÑORA DE LA NAVAL;215,480,000,079;ESC VERDUN;RURAL;SIN PROYECTO;SIN OPERADOR;SIN SERVICIO;;;;;5448039424;-741248565;;
15;BOYACÁ;MÁRQUEZ;15,494;NUEVO COLÓN;115,494,000,131;I,E, NUESTRA SEÑORA DE LA ANTIGUA;215,494,000,144;COL DE EDU BAS GONZALO SUAREZ RENDON;RURAL;SIN PROYECTO;SIN OPERADOR;SIN SERVICIO;;;;;5341646;-73468755;;
15;BOYACÁ;MÁRQUEZ;15,494;NUEVO COLÓN;215,494,000,063;I,E, LLANO GRANDE;215,494,000,110;ESC ALFARAS;RURAL;SIN PROYECTO;SIN OPERADOR;SIN SERVICIO;;;;;5396394329;-7343666745;;
15;BOYACÁ;MÁRQUEZ;15,494;NUEVO COLÓN;115,494,000,131;I,E, NUESTRA SEÑORA DE LA ANTIGUA;215,494,000,152;ESC JABONERA;RURAL;SIN PROYECTO;SIN OPERADOR;SIN SERVICIO;;;;;5378072479;-7345220533;;
15;BOYACÁ;MÁRQUEZ;15,494;NUEVO COLÓN;115,494,000,131;I,E, NUESTRA SEÑORA DE LA ANTIGUA;215,494,000,101;ESC SORCA ABAJO;RURAL;SIN PROYECTO;SIN OPERADOR;SIN SERVICIO;;;;;5308734985;-7346422161;;
15;BOYACÁ;MÁRQUEZ;15,494;NUEVO COLÓN;215,494,000,063;I,E, LLANO GRANDE;215,494,000,225;ESC ZAPATERO;RURAL;SIN PROYECTO;SIN OPERADOR;SIN SERVICIO;;;;;5388351751;-7342067748;;
15;BOYACÁ;CENTRO;15,5;OICATÁ;115,500,000,084;I,E, NICOLAS CUERVO Y ROJAS;115,500,000,068;COL ESTATAL NICOLAS CUERVO Y R - SECCION A;URBANA;SIN PROYECTO;SIN OPERADOR;SIN SERVICIO;;;;;5593656823;-7330961256;;
15;BOYACÁ;OCCIDENTE;15,507;OTANCHE;215,507,000,530;I,E, SAN JOSE DE NAZARETH;215,507,000,769;ESC ALTAZOR;RURAL;SIN PROYECTO;SIN OPERADOR;SIN SERVICIO;;;;;5817040346;-7413909036;;
15;BOYACÁ;OCCIDENTE;15,507;OTANCHE;115,507,000,012;I,E, SAN IGNACIO DE LOYOLA;215,507,000,084;ESC ALTOSANO;RURAL;SIN PROYECTO;SIN OPERADOR;SIN SERVICIO;;;;;562733;-74174937;;
15;BOYACÁ;OCCIDENTE;15,508;OTANCHE;115,507,000,013;I,E, SAN IGNACIO DE LOYOLA;215,507,000,271;ESC LA LLANO;RURAL;SIN PROYECTO;SIN OPERADOR;SIN SERVICIO;NA;;;;;;;
15;BOYACÁ;OCCIDENTE;15,507;OTANCHE;115,507,000,012;I,E, SAN IGNACIO DE LOYOLA;215,507,000,327;ESC BARROBLANCO;RURAL;SIN PROYECTO;SIN OPERADOR;SIN SERVICIO;;;;;5690389;-74191954;;
15;BOYACÁ;OCCIDENTE;15,507;OTANCHE;115,507,000,012;I,E, SAN IGNACIO DE LOYOLA;215,507,000,319;ESC BUZAL;RURAL;SIN PROYECTO;SIN OPERADOR;SIN SERVICIO;;;;;5657659;-74226942;;
15;BOYACÁ;OCCIDENTE;15,507;OTANCHE;215,507,000,041;I,E, TECNICA SAMUEL IGNACIO SANTAMARIA;215,507,000,581;ESC CAMILO;RURAL;SIN PROYECTO;SIN OPERADOR;SIN SERVICIO;;;;;5659167;-74181389;;
15;BOYACÁ;OCCIDENTE;15,507;OTANCHE;115,507,000,012;I,E, SAN IGNACIO DE LOYOLA;215,507,000,513;ESC CAYETANO VASQUEZ;RURAL;SIN PROYECTO;SIN OPERADOR;SIN SERVICIO;;;;;5599323;-74180791;;
15;BOYACÁ;OCCIDENTE;15,507;OTANCHE;215,507,000,530;I,E, SAN JOSE DE NAZARETH;215,507,000,394;ESC CHAQUIPAY;RURAL;SIN PROYECTO;SIN OPERADOR;SIN SERVICIO;;;;;5791044734;-7413379606;;
15;BOYACÁ;OCCIDENTE;15,507;OTANCHE;115,507,000,012;I,E, SAN IGNACIO DE LOYOLA;215,507,000,556;ESC CORTADERAL;RURAL;SIN PROYECTO;SIN OPERADOR;SIN SERVICIO;;;;;5656944;-74182222;;
15;BOYACÁ;OCCIDENTE;15,507;OTANCHE;215,507,000,041;I,E, TECNICA SAMUEL IGNACIO SANTAMARIA;215,507,000,521;ESC EL CARMEN;RURAL;SIN PROYECTO;SIN OPERADOR;SIN SERVICIO;;;;;5802508;-7423806;;
15;BOYACÁ;OCCIDENTE;15,507;OTANCHE;115,507,000,012;I,E, SAN IGNACIO DE LOYOLA;215,507,000,165;ESC EL ENCANTO;RURAL;SIN PROYECTO;SIN OPERADOR;SIN SERVICIO;;;;;5677879;-74241246;;
15;BOYACÁ;OCCIDENTE;15,507;OTANCHE;215,507,000,041;I,E, TECNICA SAMUEL IGNACIO SANTAMARIA;215,507,000,785;ESC EL OASIS;RURAL;SIN PROYECTO;SIN OPERADOR;SIN SERVICIO;;;;;;;;
15;BOYACÁ;OCCIDENTE;15,507;OTANCHE;115,507,000,012;I,E, SAN IGNACIO DE LOYOLA;215,507,000,190;ESC EL RAMAL;RURAL;SIN PROYECTO;SIN OPERADOR;SIN SERVICIO;;;;;5613096;-74204803;;
15;BOYACÁ;OCCIDENTE;15,507;OTANCHE;115,507,000,012;I,E, SAN IGNACIO DE LOYOLA;215,507,000,246;ESC EL ROBLE;RURAL;SIN PROYECTO;SIN OPERADOR;SIN SERVICIO;;;;;576101;-74194055;;
15;BOYACÁ;OCCIDENTE;15,507;OTANCHE;115,507,000,012;I,E, SAN IGNACIO DE LOYOLA;215,507,000,301;ESC LA LAGUNA;RURAL;SIN PROYECTO;SIN OPERADOR;SIN SERVICIO;;;;;5657222;-74181944;;
15;BOYACÁ;OCCIDENTE;15,507;OTANCHE;215,507,000,041;I,E, TECNICA SAMUEL IGNACIO SANTAMARIA;215,507,000,858;ESC LA YE;RURAL;SIN PROYECTO;SIN OPERADOR;SIN SERVICIO;;;;;5802508;-7423806;;
15;BOYACÁ;OCCIDENTE;15,507;OTANCHE;215,507,000,041;I,E, TECNICA SAMUEL IGNACIO SANTAMARIA;215,507,000,645;ESC LOS COCOS;RURAL;SIN PROYECTO;SIN OPERADOR;SIN SERVICIO;;;;;5659167;-74181389;;
15;BOYACÁ;OCCIDENTE;15,507;OTANCHE;115,507,000,012;I,E, SAN IGNACIO DE LOYOLA;215,507,000,203;ESC PALENQUE;RURAL;SIN PROYECTO;SIN OPERADOR;SIN SERVICIO;;;;;5656944;-74174722;;
15;BOYACÁ;OCCIDENTE;15,507;OTANCHE;215,507,000,041;I,E, TECNICA SAMUEL IGNACIO SANTAMARIA;215,507,000,611;ESC PENJAMO;RURAL;SIN PROYECTO;SIN OPERADOR;SIN SERVICIO;;;;;5756802;-74237739;;
15;BOYACÁ;OCCIDENTE;15,507;OTANCHE;115,507,000,012;I,E, SAN IGNACIO DE LOYOLA;215,507,000,181;ESC PLATANILLAL;RURAL;SIN PROYECTO;SIN OPERADOR;SIN SERVICIO;;;;;5661235;-74255645;;
15;BOYACÁ;OCCIDENTE;15,507;OTANCHE;115,507,000,012;I,E, SAN IGNACIO DE LOYOLA;215,507,000,726;ESC SABRIPA LA NUEVA;RURAL;SIN PROYECTO;SIN OPERADOR;SIN SERVICIO;;;;;;;;
15;BOYACÁ;OCCIDENTE;15,507;OTANCHE;115,507,000,012;I,E, SAN IGNACIO DE LOYOLA;215,507,000,114;ESC SAN ANTONIO DE LA COBRE;RURAL;SIN PROYECTO;SIN OPERADOR;SIN SERVICIO;;;;;;;;
15;BOYACÁ;OCCIDENTE;15,507;OTANCHE;215,507,000,530;I,E, SAN JOSE DE NAZARETH;215,507,000,696;ESC SAN PABLAL;RURAL;SIN PROYECTO;SIN OPERADOR;SIN SERVICIO;;;;;5816385994;-7411368962;;
15;BOYACÁ;OCCIDENTE;15,507;OTANCHE;115,507,000,012;I,E, SAN IGNACIO DE LOYOLA;215,507,000,734;ESC SEVILLA LA NUEVA;RURAL;SIN PROYECTO;SIN OPERADOR;SIN SERVICIO;;;;;5625833;-74181667;;
15;BOYACÁ;NEIRA;15,511;PACHAVITA;315,511,000,018;I,E, TECNICA HONORIO ANGEL Y OLARTE;115,511,000,027;CONC URB OSPINA PEREZ;URBANA;SIN PROYECTO;SIN OPERADOR;SIN SERVICIO;;;;;5,13824E+13;-7,3395E+13;;
15;BOYACÁ;NEIRA;15,511;PACHAVITA;315,511,000,018;I,E, TECNICA HONORIO ANGEL Y OLARTE;215,511,000,137;ESC BUENAVISTA;RURAL;SIN PROYECTO;SIN OPERADOR;SIN SERVICIO;;;;;5130556;-73378611;;
15;BOYACÁ;NEIRA;15,511;PACHAVITA;315,511,000,018;I,E, TECNICA HONORIO ANGEL Y OLARTE;215,511,000,056;ESC PLATANILLAL;RURAL;SIN PROYECTO;SIN OPERADOR;SIN SERVICIO;;;;;5127778;-73378056;;
15;BOYACÁ;NEIRA;15,511;PACHAVITA;315,511,000,018;I,E, TECNICA HONORIO ANGEL Y OLARTE;215,511,000,099;ESC SACANECA;RURAL;SIN PROYECTO;SIN OPERADOR;SIN SERVICIO;;;;;5171111;-73399722;;
15;BOYACÁ;NEIRA;15,511;PACHAVITA;315,511,000,018;I,E, TECNICA HONORIO ANGEL Y OLARTE;215,511,000,161;ESC SUAQUIRA ABAJO;RURAL;SIN PROYECTO;SIN OPERADOR;SIN SERVICIO;;;;;5213056;-73391111;;
15;BOYACÁ;NEIRA;15,511;PACHAVITA;315,511,000,018;I,E, TECNICA HONORIO ANGEL Y OLARTE;215,511,000,048;ESC SUAQUIRA ARRIBA;RURAL;SIN PROYECTO;SIN OPERADOR;SIN SERVICIO;;;;;5139746393;-7339607465;;
15;BOYACÁ;LENGUPÁ;15,514;PÁEZ;115,514,000,249;I,E, DE EDUCACION BASICA Y MEDIA TECNICA JOSE ANTONIO PAEZ;215,514,000,049;CENT EDUC YAMUNTICA;RURAL;SIN PROYECTO;SIN OPERADOR;SIN SERVICIO;;;;;5140814;-73048729;;
15;BOYACÁ;LENGUPÁ;15,514;PÁEZ;115,514,000,249;I,E, DE EDUCACION BASICA Y MEDIA TECNICA JOSE ANTONIO PAEZ;215,514,000,316;ESC CALIFORNIAS;RURAL;SIN PROYECTO;SIN OPERADOR;SIN SERVICIO;;;;;5091857116;-7301750954;;
15;BOYACÁ;LENGUPÁ;15,514;PÁEZ;115,514,000,249;I,E, DE EDUCACION BASICA Y MEDIA TECNICA JOSE ANTONIO PAEZ;215,514,000,286;ESC CARACOLES;RURAL;SIN PROYECTO;SIN OPERADOR;SIN SERVICIO;;;;;5123123234;-7305986395;;
15;BOYACÁ;LENGUPÁ;15,514;PÁEZ;115,514,000,249;I,E, DE EDUCACION BASICA Y MEDIA TECNICA JOSE ANTONIO PAEZ;215,514,000,383;ESC CHIRIRE;RURAL;SIN PROYECTO;SIN OPERADOR;SIN SERVICIO;;;;;5204453211;-7295002803;;
15;BOYACÁ;LENGUPÁ;15,514;PÁEZ;115,514,000,249;I,E, DE EDUCACION BASICA Y MEDIA TECNICA JOSE ANTONIO PAEZ;215,514,000,162;ESC COLOMBIA CHIQUITA;RURAL;SIN PROYECTO;SIN OPERADOR;SIN SERVICIO;;;;;503774389;-730759491;;
15;BOYACÁ;LENGUPÁ;15,514;PÁEZ;115,514,000,249;I,E, DE EDUCACION BASICA Y MEDIA TECNICA JOSE ANTONIO PAEZ;215,514,000,421;ESC CORTADERAL;RURAL;SIN PROYECTO;SIN OPERADOR;SIN SERVICIO;;;;;5095093183;-7306348073;;
15;BOYACÁ;LENGUPÁ;15,514;PÁEZ;115,514,000,249;I,E, DE EDUCACION BASICA Y MEDIA TECNICA JOSE ANTONIO PAEZ;215,514,000,430;ESC MOCHILERO;RURAL;SIN PROYECTO;SIN OPERADOR;SIN SERVICIO;;;;;5106181471;-7304458781;;
15;BOYACÁ;LENGUPÁ;15,514;PÁEZ;115,514,000,249;I,E, DE EDUCACION BASICA Y MEDIA TECNICA JOSE ANTONIO PAEZ;215,514,000,073;ESC PAN DE AZÚCAR;RURAL;SIN PROYECTO;SIN OPERADOR;SIN SERVICIO;;;;;5118411901;-7309208185;;
15;BOYACÁ;LENGUPÁ;15,514;PÁEZ;115,514,000,249;I,E, DE EDUCACION BASICA Y MEDIA TECNICA JOSE ANTONIO PAEZ;215,514,000,197;ESC RURAL AGUA BLANCA;RURAL;SIN PROYECTO;SIN OPERADOR;SIN SERVICIO;;;;;5063889;-73011389;;
15;BOYACÁ;LENGUPÁ;15,514;PÁEZ;115,514,000,249;I,E, DE EDUCACION BASICA Y MEDIA TECNICA JOSE ANTONIO PAEZ;215,514,000,367;ESC RURAL CANALES;RURAL;SIN PROYECTO;SIN OPERADOR;SIN SERVICIO;;;;;5013687;-73018456;;
15;BOYACÁ;LENGUPÁ;15,514;PÁEZ;115,514,000,249;I,E, DE EDUCACION BASICA Y MEDIA TECNICA JOSE ANTONIO PAEZ;215,514,000,111;ESC RURAL GUADUAL;RURAL;SIN PROYECTO;SIN OPERADOR;SIN SERVICIO;;;;;5026179709;-7303173872;;
15;BOYACÁ;LENGUPÁ;15,514;PÁEZ;115,514,000,249;I,E, DE EDUCACION BASICA Y MEDIA TECNICA JOSE ANTONIO PAEZ;215,514,000,103;ESC RURAL GUAMAL;RURAL;SIN PROYECTO;SIN OPERADOR;SIN SERVICIO;;;;;5118179;-72977638;;
15;BOYACÁ;LENGUPÁ;15,514;PÁEZ;115,514,000,249;I,E, DE EDUCACION BASICA Y MEDIA TECNICA JOSE ANTONIO PAEZ;215,514,000,146;ESC RURAL MINCHO;RURAL;SIN PROYECTO;SIN OPERADOR;SIN SERVICIO;;;;;5120220291;-7306486082;;
15;BOYACÁ;LENGUPÁ;15,514;PÁEZ;115,514,000,249;I,E, DE EDUCACION BASICA Y MEDIA TECNICA JOSE ANTONIO PAEZ;215,514,000,138;ESC RURAL OSO;RURAL;SIN PROYECTO;SIN OPERADOR;SIN SERVICIO;;;;;5136876518;-7304863289;;
15;BOYACÁ;LENGUPÁ;15,514;PÁEZ;115,514,000,249;I,E, DE EDUCACION BASICA Y MEDIA TECNICA JOSE ANTONIO PAEZ;215,514,000,341;ESC RURAL PARAISO;RURAL;SIN PROYECTO;SIN OPERADOR;SIN SERVICIO;;;;;5039219156;-7294493598;;
15;BOYACÁ;LENGUPÁ;15,514;PÁEZ;115,514,000,249;I,E, DE EDUCACION BASICA Y MEDIA TECNICA JOSE ANTONIO PAEZ;215,514,000,405;ESC RURAL PORVENIR;RURAL;SIN PROYECTO;SIN OPERADOR;SIN SERVICIO;;;;;5172140131;-7300423215;;
15;BOYACÁ;LENGUPÁ;15,514;PÁEZ;115,514,000,249;I,E, DE EDUCACION BASICA Y MEDIA TECNICA JOSE ANTONIO PAEZ;215,514,000,057;ESC YAMUNTA;RURAL;SIN PROYECTO;SIN OPERADOR;SIN SERVICIO;;;;;5126835193;-7308342061;;
15;BOYACÁ;LENGUPÁ;15,514;PÁEZ;115,514,000,249;I,E, DE EDUCACION BASICA Y MEDIA TECNICA JOSE ANTONIO PAEZ;215,514,000,448;SEDE SANTA RITA;RURAL;SIN PROYECTO;SIN OPERADOR;SIN SERVICIO;;;;;5016185973;-7298038995;;
15;BOYACÁ;TUNDAMA;15,516;PAIPA;215,516,000,542;I,E, TECNICA AGRICOLA;215,516,000,275;CENT EDUC ALTO PLATEADO;RURAL;SIN PROYECTO;SIN OPERADOR;SIN SERVICIO;;;;;5778889;-73117778;;
15;BOYACÁ;TUNDAMA;15,516;PAIPA;215,516,000,542;I,E, TECNICA AGRICOLA;215,516,000,640;CENT EDUC LA ESPERANZA;RURAL;SIN PROYECTO;SIN OPERADOR;SIN SERVICIO;;;;;5750639669;-7311322561;;
15;BOYACÁ;TUNDAMA;15,516;PAIPA;115,516,000,424;I,E, TOMAS VASQUEZ RODRIGUEZ;215,516,000,313;CENT EDUC MARCURA;RURAL;SIN PROYECTO;SIN OPERADOR;SIN SERVICIO;;;;;5804444;-73134167;;
15;BOYACÁ;TUNDAMA;15,516;PAIPA;215,516,000,542;I,E, TECNICA AGRICOLA;215,516,000,453;CENT EDUC SAN JOSE;RURAL;SIN PROYECTO;SIN OPERADOR;SIN SERVICIO;;;;;573624393;-731326777;;
15;BOYACÁ;TUNDAMA;15,516;PAIPA;115,516,000,424;I,E, TOMAS VASQUEZ RODRIGUEZ;215,516,000,232;CENT EDUC SATIVA;RURAL;SIN PROYECTO;SIN OPERADOR;SIN SERVICIO;;;;;5778889;-73117778;;
15;BOYACÁ;TUNDAMA;15,516;PAIPA;215,516,000,542;I,E, TECNICA AGRICOLA;115,516,000,581;CONC ISIDRO RIVERA;URBANA;SIN PROYECTO;SIN OPERADOR;SIN SERVICIO;;;;;5779020148;-731062939;;
15;BOYACÁ;TUNDAMA;15,516;PAIPA;115,516,000,025;I,E, ARMANDO SOLANO;115,516,000,718;CONC PABLO SOLANO;URBANA;SIN PROYECTO;SIN OPERADOR;SIN SERVICIO;;;;;578792654;-7311321954;;
15;BOYACÁ;TUNDAMA;15,516;PAIPA;215,516,000,305;I,E, TECNICA PANTANO DE VARGAS;215,516,000,160;ESC CAÑOS;RURAL;SIN PROYECTO;SIN OPERADOR;SIN SERVICIO;;;;;5736944;-730725;;
15;BOYACÁ;TUNDAMA;15,516;PAIPA;215,516,000,305;I,E, TECNICA PANTANO DE VARGAS;215,516,000,593;ESC EL CHITAL;RURAL;SIN PROYECTO;SIN OPERADOR;SIN SERVICIO;;;;;5736944;-730725;;
15;BOYACÁ;TUNDAMA;15,516;PAIPA;415,516,000,410;I,E, TECNICA AGROPECUARIA DE PALERMO;215,516,000,071;ESC EL CURIAL;RURAL;SIN PROYECTO;SIN OPERADOR;SIN SERVICIO;;;;;5875556;-73187222;;
15;BOYACÁ;TUNDAMA;15,516;PAIPA;115,516,000,424;I,E, TOMAS VASQUEZ RODRIGUEZ;215,516,000,429;ESC EL VENADO;RURAL;SIN PROYECTO;SIN OPERADOR;SIN SERVICIO;;;;;5968611;-731975;;
15;BOYACÁ;TUNDAMA;15,516;PAIPA;315,516,000,016;I,E, EL ROSARIO;215,516,000,356;ESC MIRABAL;RURAL;SIN PROYECTO;SIN OPERADOR;SIN SERVICIO;;;;;5769722;-73110833;;
15;BOYACÁ;TUNDAMA;15,516;PAIPA;215,516,000,305;I,E, TECNICA PANTANO DE VARGAS;415,516,000,401;ESC PANTANO DE VARGAS;RURAL;SIN PROYECTO;SIN OPERADOR;SIN SERVICIO;;;;;5753376049;-7308687308;;
15;BOYACÁ;TUNDAMA;15,516;PAIPA;415,516,000,410;I,E, TECNICA AGROPECUARIA DE PALERMO;215,516,000,119;ESC PEÑA AMARILLA;RURAL;SIN PROYECTO;SIN OPERADOR;SIN SERVICIO;;;;;5877222;-73141944;;
15;BOYACÁ;TUNDAMA;15,516;PAIPA;415,516,000,410;I,E, TECNICA AGROPECUARIA DE PALERMO;215,516,000,607;ESC SAN PEDRO;RURAL;SIN PROYECTO;SIN OPERADOR;SIN SERVICIO;;;;;5890833;-73159722;;
15;BOYACÁ;TUNDAMA;15,516;PAIPA;215,516,000,305;I,E, TECNICA PANTANO DE VARGAS;215,516,000,224;ESC VENTA DE LLANO;RURAL;SIN PROYECTO;SIN OPERADOR;SIN SERVICIO;;;;;5703611;-73072222;;
15;BOYACÁ;TUNDAMA;15,516;PAIPA;315,516,000,016;I,E, EL ROSARIO;315,516,000,016;I,E, EL ROSARIO - SEDE PRINCIPAL;URBANA;SIN PROYECTO;SIN OPERADOR;SIN SERVICIO;;;;;5,78036E+13;-7,31208E+12;;
15;BOYACÁ;LA LIBERTAD;15,518;PAJARITO;115,518,000,219;I,E, AGROPECUARIA;215,518,000,078;SEDE HUERTAVIEJA;RURAL;SIN PROYECTO;SIN OPERADOR;SIN SERVICIO;;;;;5355398657;-72689568;;
15;BOYACÁ;GUTIÉRREZ;15,522;PANQUEBA;115,522,000,126;I,E, TECNICA DE PANQUEBA;115,522,000,011;CONC URB;URBANA;SIN PROYECTO;SIN OPERADOR;SIN SERVICIO;;;;;6443718517;-7245657018;;
15;BOYACÁ;GUTIÉRREZ;15,522;PANQUEBA;115,522,000,126;I,E, TECNICA DE PANQUEBA;215,522,000,074;ESC CARRASPOZAL;RURAL;SIN PROYECTO;SIN OPERADOR;SIN SERVICIO;;;;;6477225309;-7244496543;;
15;BOYACÁ;GUTIÉRREZ;15,522;PANQUEBA;115,522,000,126;I,E, TECNICA DE PANQUEBA;215,522,000,082;ESC MOSTAZAL;RURAL;SIN PROYECTO;SIN OPERADOR;SIN SERVICIO;;;;;6480110405;-7245263919;;
15;BOYACÁ;GUTIÉRREZ;15,522;PANQUEBA;115,522,000,126;I,E, TECNICA DE PANQUEBA;215,522,000,031;ESC SAN RAFAEL;RURAL;SIN PROYECTO;SIN OPERADOR;SIN SERVICIO;;;;;6426021687;-7246143011;;
15;BOYACÁ;OCCIDENTE;15,531;PAUNA;215,531,000,478;I,E, SANTA ROSA;215,531,000,401;ESC BUENAVISTA;RURAL;SIN PROYECTO;SIN OPERADOR;SIN SERVICIO;;;;;5752182156;-7406970937;;
15;BOYACÁ;OCCIDENTE;15,531;PAUNA;215,531,000,478;I,E, SANTA ROSA;215,531,000,532;ESC BUENOS AIRES;RURAL;SIN PROYECTO;SIN OPERADOR;SIN SERVICIO;;;;;5718774524;-7399496574;;
15;BOYACÁ;OCCIDENTE;15,531;PAUNA;215,531,000,478;I,E, SANTA ROSA;215,531,000,290;ESC CAPEZ Y CHORRERA;RURAL;SIN PROYECTO;SIN OPERADOR;SIN SERVICIO;;;;;5655556;-739775;;
15;BOYACÁ;OCCIDENTE;15,531;PAUNA;215,531,000,435;I,E, TECNICA AGROPECUARIA DE DESARROLLO RURAL;215,531,000,168;ESC CARACOL;RURAL;SIN PROYECTO;SIN OPERADOR;SIN SERVICIO;;;;;5680179666;-7398706593;;
15;BOYACÁ;OCCIDENTE;15,531;PAUNA;215,531,000,435;I,E, TECNICA AGROPECUARIA DE DESARROLLO RURAL;215,531,000,150;ESC CARARE;RURAL;SIN PROYECTO;SIN OPERADOR;SIN SERVICIO;;;;;5695027503;-7398430576;;
15;BOYACÁ;OCCIDENTE;15,531;PAUNA;215,531,000,478;I,E, SANTA ROSA;215,531,000,494;ESC GALLINEROS;RURAL;SIN PROYECTO;SIN OPERADOR;SIN SERVICIO;;;;;5799238377;-7404823711;;
15;BOYACÁ;OCCIDENTE;15,531;PAUNA;215,531,000,435;I,E, TECNICA AGROPECUARIA DE DESARROLLO RURAL;215,531,000,095;ESC HONDA Y VOLCAN;RURAL;SIN PROYECTO;SIN OPERADOR;SIN SERVICIO;;;;;57075;-74009167;;
15;BOYACÁ;OCCIDENTE;15,531;PAUNA;215,531,000,478;I,E, SANTA ROSA;215,531,000,346;ESC IBACAPI Y LA PEÑA;RURAL;SIN PROYECTO;SIN OPERADOR;SIN SERVICIO;;;;;5770856166;-7401916962;;
15;BOYACÁ;OCCIDENTE;15,531;PAUNA;115,531,000,015;I,E, TECNICO NACIONALIZADO DE PAUNA;215,531,000,214;ESC IBAMA;RURAL;SIN PROYECTO;SIN OPERADOR;SIN SERVICIO;;;;;5661143978;-739960127;;
15;BOYACÁ;OCCIDENTE;15,531;PAUNA;215,531,000,435;I,E, TECNICA AGROPECUARIA DE DESARROLLO RURAL;215,531,000,559;ESC LA BELLA UNION;RURAL;SIN PROYECTO;SIN OPERADOR;SIN SERVICIO;;;;;5707162754;-7400595885;;
15;BOYACÁ;OCCIDENTE;15,531;PAUNA;215,531,000,435;I,E, TECNICA AGROPECUARIA DE DESARROLLO RURAL;215,531,000,079;ESC LA ESPERANZA;RURAL;SIN PROYECTO;SIN OPERADOR;SIN SERVICIO;;;;;576474571;-740303626;;
