NOMBRE SEDE EDUCATIVA,CODIGO DANE SEDE,ZONA,NOMBRE INSTITUCION EDUCATIVA,CODIGO INTERNET
ESC FRANCISCO JOSE DE CALDAS,"215,332,000,060",RURAL,I.E. NORMAL SUPERIOR NUESTRA SEÑORA DEL ROSARIO,553
ESC INDIGENA SURAQUESIA,"215,223,000,211",RURAL,I.E. NORMAL SUPERIOR NUESTRA SEÑORA DEL ROSARIO,661
ESC PIEDRA ECHADA,"215,332,000,094",RURAL,I.E. NORMAL SUPERIOR NUESTRA SEÑORA DEL ROSARIO,330
ESC RURAL LA CANDELARIA,"215,332,000,141",RURAL,I.E. NORMAL SUPERIOR NUESTRA SEÑORA DEL ROSARIO,1115
INDÍGENA SINSIGA,"215,332,000,400",RURAL,I.E. NORMAL SUPERIOR NUESTRA SEÑORA DEL ROSARIO,451
ESC BUSAGA,"115,362,000,108",RURAL,I.E. TECNICA SERGIO CAMARGO,396
ESC CHIGUATA,"215,362,000,072",RURAL,I.E. TECNICA SERGIO CAMARGO,495
ESC CARRIZAL ALTO,"215,367,000,143",RURAL,I.E. TECNICO COMERCIAL,1704
ESC CARRIZAL BAJO,"215,367,000,160",RURAL,I.E. TECNICO COMERCIAL,1038
ESC CARRIZAL JAIMES,"215,367,000,062",RURAL,I.E. TECNICO COMERCIAL,194
ESC RODRIGUEZ,"215,367,000,097",RURAL,I.E. TECNICO COMERCIAL,1264
ESC SOLERES,"215,367,000,101",RURAL,I.E. TECNICO COMERCIAL,1995
ESC BACOTA,"215,368,000,082",RURAL,I.E. TECNICA LOPEZ QUEVEDO,1246
ESC EL MANCO,"215,368,000,171",RURAL,I.E. TECNICA LOPEZ QUEVEDO,1975
ESC LOS GALAPAGOS,"215,368,000,201",RURAL,I.E. TECNICA LOPEZ QUEVEDO,1439
ESC TINTOBA CHIQUITO,"215,368,000,180",RURAL,I.E. TECNICA LOPEZ QUEVEDO,792
ESC BARROBLANCO,"215,380,000,098",RURAL,I.E. LA CANDELARIA,601
ESC CAMAGOA,"215,380,000,080",RURAL,I.E. LA CANDELARIA,6
ESC CANGREJAL,"215,403,000,121",RURAL,I.E. TECNICA AGROINDUSTRIAL CUSAGUI,603
ESC CAÑITAS CENTRO,"215,403,000,112",RURAL,I.E. TECNICA AGROINDUSTRIAL CUSAGUI,726
SEDE EL CARMEN,"215,403,000,058",RURAL,I.E. TECNICA NUESTRA SEÑORA DE LAS MERCEDES,1961
SEDE EL HATICO,"215,403,000,066",RURAL,I.E. TECNICA NUESTRA SEÑORA DE LAS MERCEDES,196
SEDE EL TOTUMO,"215,403,000,155",RURAL,I.E. TECNICA NUESTRA SEÑORA DE LAS MERCEDES,1457
SEDE SAN BERNARDO ALTO,"215,403,000,091",RURAL,I.E. TECNICA NUESTRA SEÑORA DE LAS MERCEDES,1616
ESC LOS CEDROS,"215,401,000,107",RURAL,I.E. ALFONSO LOPEZ PUMAREJO,567
ESC PAIME,"215,401,000,221",RURAL,I.E. ALFONSO LOPEZ PUMAREJO,479
ESC PUENTON,"215,401,000,115",RURAL,I.E. ALFONSO LOPEZ PUMAREJO,552
SAN MARTIN,"215,401,000,042",RURAL,I.E. ALFONSO LOPEZ PUMAREJO,1379
ESC RUR CHAGUAZA,"215,377,000,222",RURAL,I.E. TECNICA VALENTIN GARCIA,312
ESC RUR COMEJOQUE,"215,377,000,168",RURAL,I.E. TECNICA VALENTIN GARCIA,1121
ESC RUR CUETA,"215,377,000,338",RURAL,I.E. TECNICA VALENTIN GARCIA,1839
ESC RUR EL MORAL,"215,377,000,249",RURAL,I.E. TECNICA VALENTIN GARCIA,1627
ESC RUR GUAYABAL,"215,377,000,133",RURAL,I.E. TECNICA VALENTIN GARCIA,1840
ESC RUR HATO VIEJO,"215,377,000,095",RURAL,I.E. TECNICA VALENTIN GARCIA,611
ESC RUR LA HOYA,"215,377,000,052",RURAL,I.E. TECNICA VALENTIN GARCIA,284
ESC RUR LA LORENA,"215,377,000,303",RURAL,I.E. TECNICA VALENTIN GARCIA,1281
ESC RUR LOS YOPOS,"215,377,000,290",RURAL,I.E. TECNICA VALENTIN GARCIA,1236
ESC RUR OCOBE,"215,377,000,044",RURAL,I.E. TECNICA VALENTIN GARCIA,1831
ESC RUR SUACIA,"215,377,000,117",RURAL,I.E. TECNICA VALENTIN GARCIA,304
ESC RUR TABLON,"215,377,000,184",RURAL,I.E. TECNICA VALENTIN GARCIA,437
ESC RUR TOBACA,"215,377,000,109",RURAL,I.E. TECNICA VALENTIN GARCIA,764
ESC RUR TOCARIA,"215,377,000,150",RURAL,I.E. TECNICA VALENTIN GARCIA,1508
AGUA BLANCA GRANDE,"215,425,000,043",RURAL,I.E. TECNICA JAIME CAMPOS JACOME DE MACANAL,280
ECOLOGICA BATÁ,"215,425,000,311",RURAL,I.E. TECNICA JAIME CAMPOS JACOME DE MACANAL,733
EL VOLADOR,"215,425,000,108",RURAL,I.E. TECNICA JAIME CAMPOS JACOME DE MACANAL,570
LA SERRANÍA,"215,425,000,221",RURAL,I.E. TECNICA JAIME CAMPOS JACOME DE MACANAL,95
LIMON,"215,425,000,060",RURAL,I.E. TECNICA JAIME CAMPOS JACOME DE MACANAL,832
MEDIA ESTANCIA,"215,425,000,167",RURAL,I.E. TECNICA JAIME CAMPOS JACOME DE MACANAL,299
MUSEÑITO,"215,425,000,141",RURAL,I.E. TECNICA JAIME CAMPOS JACOME DE MACANAL,604
MUSEÑO CENTRO,"215,425,000,159",RURAL,I.E. TECNICA JAIME CAMPOS JACOME DE MACANAL,1048
NARANJOS,"215,425,000,205",RURAL,I.E. TECNICA JAIME CAMPOS JACOME DE MACANAL,135
PERDIGUIZ,"215,425,000,078",RURAL,I.E. TECNICA JAIME CAMPOS JACOME DE MACANAL,911
QUEBRADA NEGRA,"215,425,000,116",RURAL,I.E. TECNICA JAIME CAMPOS JACOME DE MACANAL,722
VIJAGUAL,"215,425,000,086",RURAL,I.E. TECNICA JAIME CAMPOS JACOME DE MACANAL,1375
BELLA UNION,"215,442,000,383",RURAL,I.E. LA CABAÑA,920
ESC ALTO DE LAS CRUCES,"215,442,000,421",RURAL,I.E. JORGE ELIECER GAITAN,1111
ESC CANANCEPI,"215,442,000,413",RURAL,I.E. TECNICA ZULIA DE MARIPI,1992
ESC EL COPER,"215,442,000,375",RURAL,I.E. JORGE ELIECER GAITAN,320
ESC HOYO CAICEDO,"215,442,000,154",RURAL,I.E. LA CABAÑA,1967
ESC LA BATEA,"215,442,000,430",RURAL,I.E. JORGE ELIECER GAITAN,400
ESC LA CARRERA,"215,442,000,171",RURAL,I.E. JORGE ELIECER GAITAN,1095
ESC LA VEGA DEL TIGRE,"215,442,000,341",RURAL,I.E. JORGE ELIECER GAITAN,206
ESC LLANO DE PALMAS,"215,442,000,162",RURAL,I.E. JORGE ELIECER GAITAN,1204
ESC PAN DE AZUCAR,"215,442,000,367",RURAL,I.E. JORGE ELIECER GAITAN,1966
ESC PORTACHUELO,"215,442,000,189",RURAL,I.E. JORGE ELIECER GAITAN,1733
ESC SABANETA,"215,109,000,325",RURAL,I.E. JORGE ELIECER GAITAN,208
ESC SAN ANTONIO BAJO,"215,442,000,456",RURAL,I.E. JORGE ELIECER GAITAN,615
FOGONES,"215,442,000,049",RURAL,I.E. LA CABAÑA,1150
GUAZO,"215,442,000,081",RURAL,I.E. LA CABAÑA,823
COL BAS TUNJITA,"215,455,000,226",RURAL,I.E. SERGIO CAMARGO,1912
ESC ARRAYAN,"215,455,000,102",RURAL,I.E. TECNICA MIRAFLORES,1017
ESC AYATA,"215,455,000,111",RURAL,I.E. TECNICA MIRAFLORES,32
ESC BUENOS AIRES ARRIBA,"215,455,000,234",RURAL,I.E. TECNICA MIRAFLORES,163
ESC CAPELLANIA,"215,455,000,081",RURAL,I.E. TECNICA MIRAFLORES,610
ESC CHAPACIA,"215,455,000,129",RURAL,I.E. TECNICA MIRAFLORES,817
ESC ESTANCIA Y TABLÓN,"215,455,000,251",RURAL,I.E. SERGIO CAMARGO,310
ESC LA RUSA,"215,455,000,072",RURAL,I.E. TECNICA MIRAFLORES,49
ESC LADERAS,"215,455,000,137",RURAL,I.E. TECNICA MIRAFLORES,971
ESC MATARREDONDA ABAJO,"215,455,000,145",RURAL,I.E. TECNICA MIRAFLORES,261
ESC MATARREDONDA ARRIBA,"215,455,000,153",RURAL,I.E. TECNICA MIRAFLORES,1910
ESC MORRO ABAJO,"215,455,000,170",RURAL,I.E. TECNICA MIRAFLORES,1288
ESC RUSITA,"215,455,000,293",RURAL,I.E. TECNICA MIRAFLORES,1904
ESC SANTOS ACOSTA,"215,455,000,269",RURAL,I.E. TECNICA MIRAFLORES,1476
ESC SUNA ARRIBA,"215,455,000,200",RURAL,I.E. TECNICA MIRAFLORES,961
ESC BURICI,"215,464,000,051",RURAL,I.E. TECNICA LISANDRO CELY,540
ESC CANDELARIA,"215,464,000,131",RURAL,I.E. TECNICA LISANDRO CELY,1843
ESC DIVINO NIÑO,"215,464,000,263",RURAL,I.E. TECNICA LISANDRO CELY,1468
ESC DUCE,"215,464,000,107",RURAL,I.E. TUNJUELO,390
ESC DUZMON,"215,464,000,255",RURAL,I.E. TECNICA LISANDRO CELY,1260
ESC LA LEONERA,"215,464,000,140",RURAL,I.E. TUNJUELO,907
ESC PALO ARMADO,"215,464,000,069",RURAL,I.E. TECNICA LISANDRO CELY,85
ESC SALINA DE GAMEZA,"215,464,000,204",RURAL,I.E. TECNICA LISANDRO CELY,423
ESC SALINA DE MONGUA,"215,464,000,191",RURAL,I.E. TECNICA LISANDRO CELY,1555
ESC LA CHACARA,"215,466,000,163",RURAL,I.E. TECNICA JOSE ACEVEDO Y GOMEZ,21
ESC RURAL SAN ISIDRO,"215,466,000,121",RURAL,I.E. TECNICA DE MONGUI,1649
ESC RURAL TEGUA,"215,466,000,082",RURAL,I.E. TECNICA DE MONGUI,1788
ESC RURAL VILLA GOMEZ,"215,466,000,058",RURAL,I.E. TECNICA DE MONGUI,369
ESC BELTRAN,"215,469,000,253",RURAL,I.E. MARCO FIDEL SUAREZ,1772
ESC CANOAS Y SAN RAFAEL,"215,469,000,237",RURAL,I.E. TECNICA JORDAN,1537
ESC CARLOS ALBERTO GUERRERO,"215,469,000,466",RURAL,I.E. HERNANDO GELVEZ SUAREZ,1162
ESC COLORADO,"215,469,000,202",RURAL,I.E. HERNANDO GELVEZ SUAREZ,1175
ESC COPER,"215,469,000,181",RURAL,I.E. MARCO FIDEL SUAREZ,929
ESC CORALINA,"215,469,000,211",RURAL,I.E. MARCO FIDEL SUAREZ,1993
ESC DANILO DE JESUS PINILLA MONROY,"215,469,000,245",RURAL,I.E. TECNICA LA LAJA,1830
ESC EL CHOVO,"215,469,000,172",RURAL,I.E. MARCO FIDEL SUAREZ,633
ESC JAIRO ANIBAL NIÑO,"115,469,000,062",URBANA,I.E. TECNICA ANTONIO NARIÑO,596
ESC JORDAN,"215,469,000,164",RURAL,I.E. TECNICA JORDAN,297
ESC LA HOYA,"215,469,000,130",RURAL,I.E. TECNICA LA LAJA,80
ESC MONJAS ALTO,"215,469,000,440",RURAL,I.E. MARCO FIDEL SUAREZ,688
ESC PILA GRANDE,"215,469,000,288",RURAL,I.E. MARCO FIDEL SUAREZ,466
ESC SAN CRISTOBAL,"215,469,000,351",RURAL,I.E. HERNANDO GELVEZ SUAREZ,1749
ESC SAN ESTEBAN,"215,469,000,415",RURAL,I.E. SERAFIN LUENGAS CHACON,448
ESC TIERRA DE GOMEZ,"215,469,000,326",RURAL,I.E. MARCO FIDEL SUAREZ,108
SEDE LUIS CARLOS GALAN SARMIENTO,"115,469,000,453",URBANA,I.E. TECNICA ANTONIO NARIÑO,1668
CEN EDUC BARRO HONDO,"215,476,000,137",RURAL,I.E. TECNICA AMBIENTAL SOTE PANELAS,258
CENT EDUC FRUTILLAL,"415,476,000,110",RURAL,I.E. TECNICA AMBIENTAL SOTE PANELAS,629
CENT EDUC QUEBRADA HONDA,"215,476,000,099",RURAL,I.E. TECNICA AMBIENTAL SOTE PANELAS,777
ESC AGUITA ALTA,"215,480,000,095",RURAL,I.E. SAN MARCOS,1754
ESC ISABI,"215,480,000,061",RURAL,I.E. NUESTRA SEÑORA DE LA NAVAL,788
ESC LA CAÑADA,"215,480,000,371",RURAL,I.E. CONCHA MEDINA DE SILVA,193
ESC LA ISLA,"415,480,000,655",RURAL,I.E. CONCHA MEDINA DE SILVA,1112
ESC MANDARINOS,"215,480,000,451",RURAL,I.E. NUESTRA SEÑORA DE LA NAVAL,952
ESC MISUCHA,"215,480,000,389",RURAL,I.E. SAN MARCOS,383
ESC PAITA,"215,480,000,648",RURAL,I.E. CONCHA MEDINA DE SILVA,293
ESC SURATA,"215,480,000,290",RURAL,I.E. NUESTRA SEÑORA DE LA NAVAL,582
ESC VERDUN,"215,480,000,079",RURAL,I.E. NUESTRA SEÑORA DE LA NAVAL,1823
COL DE EDU BAS GONZALO SUAREZ RENDON,"215,494,000,144",RURAL,I.E. NUESTRA SEÑORA DE LA ANTIGUA,19
ESC ALFARAS,"215,494,000,110",RURAL,I.E. LLANO GRANDE,1156
ESC JABONERA,"215,494,000,152",RURAL,I.E. NUESTRA SEÑORA DE LA ANTIGUA,1781
ESC SORCA ABAJO,"215,494,000,101",RURAL,I.E. NUESTRA SEÑORA DE LA ANTIGUA,1572
ESC ZAPATERO,"215,494,000,225",RURAL,I.E. LLANO GRANDE,767
COL ESTATAL NICOLAS CUERVO Y R - SECCION A,"115,500,000,068",URBANA,I.E. NICOLAS CUERVO Y ROJAS,1559
ESC ALTAZOR,"215,507,000,769",RURAL,I.E. SAN JOSE DE NAZARETH,1959
ESC ALTOSANO,"215,507,000,084",RURAL,I.E. SAN IGNACIO DE LOYOLA,923
ESC LA LLANO,"215,507,000,271",RURAL,I.E. SAN IGNACIO DE LOYOLA,1470
ESC BUZAL,"215,507,000,319",RURAL,I.E. SAN IGNACIO DE LOYOLA,405
ESC CAMILO,"215,507,000,581",RURAL,I.E. TECNICA SAMUEL IGNACIO SANTAMARIA,218
ESC CAYETANO VASQUEZ,"215,507,000,513",RURAL,I.E. SAN IGNACIO DE LOYOLA,426
ESC CHAQUIPAY,"215,507,000,394",RURAL,I.E. SAN JOSE DE NAZARETH,313
ESC EL OASIS,"215,507,000,785",RURAL,I.E. TECNICA SAMUEL IGNACIO SANTAMARIA,1557
ESC LA YE,"215,507,000,858",RURAL,I.E. TECNICA SAMUEL IGNACIO SANTAMARIA,1613
ESC LOS COCOS,"215,507,000,645",RURAL,I.E. TECNICA SAMUEL IGNACIO SANTAMARIA,1568
ESC PENJAMO,"215,507,000,611",RURAL,I.E. TECNICA SAMUEL IGNACIO SANTAMARIA,373
ESC PLATANILLAL,"215,507,000,181",RURAL,I.E. SAN IGNACIO DE LOYOLA,1062
ESC SABRIPA LA NUEVA,"215,507,000,726",RURAL,I.E. SAN IGNACIO DE LOYOLA,1620
ESC SAN ANTONIO DE LA COBRE,"215,507,000,114",RURAL,I.E. SAN IGNACIO DE LOYOLA,1433
ESC SAN PABLAL,"215,507,000,696",RURAL,I.E. SAN JOSE DE NAZARETH,453
ESC SEVILLA LA NUEVA,"215,507,000,734",RURAL,I.E. SAN IGNACIO DE LOYOLA,365
CONC URB OSPINA PEREZ,"115,511,000,027",URBANA,I.E. TECNICA HONORIO ANGEL Y OLARTE,1942
ESC SACANECA,"215,511,000,099",RURAL,I.E. TECNICA HONORIO ANGEL Y OLARTE,518
ESC SUAQUIRA ABAJO,"215,511,000,161",RURAL,I.E. TECNICA HONORIO ANGEL Y OLARTE,355
ESC SUAQUIRA ARRIBA,"215,511,000,048",RURAL,I.E. TECNICA HONORIO ANGEL Y OLARTE,1709
CENT EDUC YAMUNTICA,"215,514,000,049",RURAL,I.E. DE EDUCACION BASICA Y MEDIA TECNICA JOSE ANTONIO PAEZ,224
ESC CALIFORNIAS,"215,514,000,316",RURAL,I.E. DE EDUCACION BASICA Y MEDIA TECNICA JOSE ANTONIO PAEZ,1134
ESC CHIRIRE,"215,514,000,383",RURAL,I.E. DE EDUCACION BASICA Y MEDIA TECNICA JOSE ANTONIO PAEZ,517
ESC COLOMBIA CHIQUITA,"215,514,000,162",RURAL,I.E. DE EDUCACION BASICA Y MEDIA TECNICA JOSE ANTONIO PAEZ,1142
ESC MOCHILERO,"215,514,000,430",RURAL,I.E. DE EDUCACION BASICA Y MEDIA TECNICA JOSE ANTONIO PAEZ,1977
ESC PAN DE AZÚCAR,"215,514,000,073",RURAL,I.E. DE EDUCACION BASICA Y MEDIA TECNICA JOSE ANTONIO PAEZ,1902
ESC RURAL AGUA BLANCA,"215,514,000,197",RURAL,I.E. DE EDUCACION BASICA Y MEDIA TECNICA JOSE ANTONIO PAEZ,1179
ESC RURAL CANALES,"215,514,000,367",RURAL,I.E. DE EDUCACION BASICA Y MEDIA TECNICA JOSE ANTONIO PAEZ,450
ESC RURAL GUADUAL,"215,514,000,111",RURAL,I.E. DE EDUCACION BASICA Y MEDIA TECNICA JOSE ANTONIO PAEZ,1675
ESC RURAL GUAMAL,"215,514,000,103",RURAL,I.E. DE EDUCACION BASICA Y MEDIA TECNICA JOSE ANTONIO PAEZ,1984
ESC RURAL MINCHO,"215,514,000,146",RURAL,I.E. DE EDUCACION BASICA Y MEDIA TECNICA JOSE ANTONIO PAEZ,1805
ESC RURAL OSO,"215,514,000,138",RURAL,I.E. DE EDUCACION BASICA Y MEDIA TECNICA JOSE ANTONIO PAEZ,1125
ESC RURAL PARAISO,"215,514,000,341",RURAL,I.E. DE EDUCACION BASICA Y MEDIA TECNICA JOSE ANTONIO PAEZ,1642
ESC RURAL PORVENIR,"215,514,000,405",RURAL,I.E. DE EDUCACION BASICA Y MEDIA TECNICA JOSE ANTONIO PAEZ,752
ESC YAMUNTA,"215,514,000,057",RURAL,I.E. DE EDUCACION BASICA Y MEDIA TECNICA JOSE ANTONIO PAEZ,1747
SEDE SANTA RITA,"215,514,000,448",RURAL,I.E. DE EDUCACION BASICA Y MEDIA TECNICA JOSE ANTONIO PAEZ,171
CENT EDUC ALTO PLATEADO,"215,516,000,275",RURAL,I.E. TECNICA AGRICOLA,111
CENT EDUC MARCURA,"215,516,000,313",RURAL,I.E. TOMAS VASQUEZ RODRIGUEZ,1712
CENT EDUC SAN JOSE,"215,516,000,453",RURAL,I.E. TECNICA AGRICOLA,1773
CENT EDUC SATIVA,"215,516,000,232",RURAL,I.E. TOMAS VASQUEZ RODRIGUEZ,449
CONC ISIDRO RIVERA,"115,516,000,581",URBANA,I.E. TECNICA AGRICOLA,1577
CONC PABLO SOLANO,"115,516,000,718",URBANA,I.E. ARMANDO SOLANO,404
ESC CAÑOS,"215,516,000,160",RURAL,I.E. TECNICA PANTANO DE VARGAS,129
ESC EL CHITAL,"215,516,000,593",RURAL,I.E. TECNICA PANTANO DE VARGAS,1828
ESC EL CURIAL,"215,516,000,071",RURAL,I.E. TECNICA AGROPECUARIA DE PALERMO,1697
ESC EL VENADO,"215,516,000,429",RURAL,I.E. TOMAS VASQUEZ RODRIGUEZ,149
ESC MIRABAL,"215,516,000,356",RURAL,I.E. EL ROSARIO,882
ESC PANTANO DE VARGAS,"415,516,000,401",RURAL,I.E. TECNICA PANTANO DE VARGAS,1348
ESC PEÑA AMARILLA,"215,516,000,119",RURAL,I.E. TECNICA AGROPECUARIA DE PALERMO,468
ESC VENTA DE LLANO,"215,516,000,224",RURAL,I.E. TECNICA PANTANO DE VARGAS,174
SEDE HUERTAVIEJA,"215,518,000,078",RURAL,I.E. AGROPECUARIA,27
ESC CARRASPOZAL,"215,522,000,074",RURAL,I.E. TECNICA DE PANQUEBA,1339
ESC MOSTAZAL,"215,522,000,082",RURAL,I.E. TECNICA DE PANQUEBA,1890
ESC CAPEZ Y CHORRERA,"215,531,000,290",RURAL,I.E. SANTA ROSA,1229
ESC CARACOL,"215,531,000,168",RURAL,I.E. TECNICA AGROPECUARIA DE DESARROLLO RURAL,1398
ESC GALLINEROS,"215,531,000,494",RURAL,I.E. SANTA ROSA,618
ESC HONDA Y VOLCAN,"215,531,000,095",RURAL,I.E. TECNICA AGROPECUARIA DE DESARROLLO RURAL,1820
ESC IBACAPI Y LA PEÑA,"215,531,000,346",RURAL,I.E. SANTA ROSA,1881
ESC IBAMA,"215,531,000,214",RURAL,I.E. TECNICO NACIONALIZADO DE PAUNA,940
ESC LA BELLA UNION,"215,531,000,559",RURAL,I.E. TECNICA AGROPECUARIA DE DESARROLLO RURAL,1769
ESC LAS DELICIAS,"215,531,000,371",RURAL,I.E. SANTA ROSA,1166
ESC MANOTE BAJO,"215,531,000,117",RURAL,I.E. TECNICA AGROPECUARIA DE DESARROLLO RURAL,205
ESC MINIPI,"215,531,000,036",RURAL,I.E. TECNICO NACIONALIZADO DE PAUNA,1617
ESC MORAL Y LOMA ALTA,"215,531,000,222",RURAL,I.E. TECNICA AGROPECUARIA DE DESARROLLO RURAL,392
ESC PALMARONA,"215,531,000,338",RURAL,I.E. SANTA ROSA,704
ESC PIACHE BAJO,"215,531,000,486",RURAL,I.E. TECNICO NACIONALIZADO DE PAUNA,1344
ESC PIACHE Y APICHA,"215,531,000,044",RURAL,I.E. TECNICO NACIONALIZADO DE PAUNA,181
ESC PISTORAQUE,"215,531,000,109",RURAL,I.E. SANTA ROSA,836
ESC TOPITO Y QUIBUCO,"215,531,000,192",RURAL,I.E. TECNICO NACIONALIZADO DE PAUNA,1982
ESC TOPO GRANDE,"215,531,000,133",RURAL,I.E. TECNICO NACIONALIZADO DE PAUNA,1980
ESC LA UNION,"215,533,000,301",RURAL,I.E. EL ROSARIO,1816
ESC TOCARIA,"215,533,000,220",RURAL,I.E. EL ROSARIO,1184
GUACAL,"215,533,000,157",RURAL,I.E. TECNICO SIMONA AMAYA,938
LLANO DE MIGUEL,"215,533,000,181",RURAL,I.E. TECNICO SIMONA AMAYA,1266
SOAPAGA Y ABEJON,"215,533,000,114",RURAL,I.E. TECNICO SIMONA AMAYA,950
TUTAZA,"215,533,000,092",RURAL,I.E. TECNICO SIMONA AMAYA,1030
ESC RURAL CARICHANA,"215,537,000,224",RURAL,I.E. TECNICA INDUSTRIAL Y MINERA,791
ESC RURAL CHITAGOTO ALTO,"215,537,000,160",RURAL,I.E. TECNICA INDUSTRIAL Y MINERA,34
ESC RURAL CHORRERA,"215,537,000,151",RURAL,I.E. TECNICA INDUSTRIAL Y MINERA,1194
ESC RURAL COLACOTE,"215,537,000,194",RURAL,I.E. TECNICA INDUSTRIAL Y MINERA,531
ESC RURAL PIEDRAGORDA,"215,537,000,135",RURAL,I.E. TECNICA INDUSTRIAL Y MINERA,132
ESC RURAL SOCOTACITO,"215,537,000,119",RURAL,I.E. TECNICA INDUSTRIAL Y MINERA,1987
ESC RURAL TORRE DE TELEVISION,"215,537,000,089",RURAL,I.E. TECNICA INDUSTRIAL Y MINERA,995
BARRIALES,"215,542,000,259",RURAL,I.E. EL HATO,1280
CENT EDUC CHAGUATA,"215,542,000,216",RURAL,I.E. BUTAGA,1929
CENT EDUC RODEO,"215,542,000,101",RURAL,I.E. BUTAGA,1954
CERRO LARGO,"215,542,000,241",RURAL,I.E. EL HATO,279
ESC JOSÉ CASTRO,"215,542,000,151",RURAL,I.E. INDALECIO VASQUEZ,815
ESC NARANJOS,"215,542,000,267",RURAL,I.E. INDALECIO VASQUEZ,191
ESC SAN LUIS DE LAS PALMAS,"215,542,000,062",RURAL,I.E. BUTAGA,1589
ESC TINTAL,"215,542,000,119",RURAL,I.E. BUTAGA,1003
LLANO GRANDE,"215,542,000,330",RURAL,I.E. INDALECIO VASQUEZ,1002
SOACÁ,"215,542,000,313",RURAL,I.E. EL HATO,1981
ESC MANUELA BELTRAN,"215,550,000,225",RURAL,I.E. RAMON BARRANTES,1682
ESC NUEVO MILENIO,"215,550,000,233",RURAL,I.E. RAMON BARRANTES,145
ESC SANTA INES,"215,550,000,195",RURAL,I.E. RAMON BARRANTES,342
ESC VILLA DEL ROSARIO,"215,550,000,209",RURAL,I.E. RAMON BARRANTES,1347
ALTO GUAGUAQUI,"215,572,000,725",RURAL,I.E. GUANEGRO,322
CAÑO JAGÜE,"215,572,000,687",RURAL,I.E. GUANEGRO,1165
CENT EDUC INTERCULTURAL JAIBANA,"215,572,001,268",RURAL,I.E. PUERTO PINZON,385
ESC DOS QUEBRADAS,"215,572,000,636",RURAL,I.E. PUERTO PINZON,1628
ESC ISLA CARBONERO,"215,572,001,144",RURAL,I.E. TECNICA PUERTO SERVIEZ,251
ESC ISLA PALOMO,"215,572,000,831",RURAL,I.E. TECNICA JOSE JOAQUIN ORTIZ,374
ESC LA ARENOSA,"215,572,001,101",RURAL,I.E. PUERTO PINZON,1502
ESC LA CRISTALINA,"215,572,000,776",RURAL,I.E. TECNICA AGROPECUARIA EL MARFIL,818
ESC LA PIZARRA,"215,572,000,156",RURAL,I.E. TECNICA AGROPECUARIA EL MARFIL,1713
LAS PAVITAS,"215,572,000,865",RURAL,I.E. GUANEGRO,703
LOS LAURELES,"215,572,001,152",RURAL,I.E. TECNICA JOSE JOAQUIN ORTIZ,675
CENT EDUC ALBERTO GIRALDO,"215,580,000,475",RURAL,I.E. TECNICA NUESTRA SEÑORA DE LA PAZ,814
CENT EDUC BARRO BLANCO,"215,580,000,254",RURAL,I.E. TECNICA NUESTRA SEÑORA DE LA PAZ,1082
CENT EDUC CAVICHE,"215,580,000,068",RURAL,I.E. DIVINO NIÑO CORMAL,945
CENT EDUC GUACARY,"215,580,000,092",RURAL,I.E. TECNICA NUESTRA SEÑORA DE LA PAZ,627
CENT EDUC HACHITA,"215,580,000,459",RURAL,I.E. TECNICA NUESTRA SEÑORA DE LA PAZ,639
CENT EDUC JOSE CORNELIO BORDA,"215,580,000,114",RURAL,I.E. TECNICA NUESTRA SEÑORA DE LA PAZ,643
CENT EDUC LA VEGA,"215,580,000,491",RURAL,I.E. DIVINO NIÑO CORMAL,1825
CENT EDUC TANANAY,"215,580,000,050",RURAL,I.E. DIVINO NIÑO CORMAL,1862
CENT EDUC TAPAZ DE LA VEGA,"215,580,000,025",RURAL,I.E. DIVINO NIÑO CORMAL,356
CENTRO EDUCATIVO SABRIPA,"215,580,000,220",RURAL,I.E. DIVINO NIÑO CORMAL,294
ESC ITOCO NORTE,"215,580,000,211",RURAL,I.E. TECNICA NUESTRA SEÑORA DE LA PAZ,1702
ESC LOS CRISTALES,"215,580,000,513",RURAL,I.E. LA FLORESTA,319
ESC PALMAR,"215,580,000,505",RURAL,I.E. TECNICA NUESTRA SEÑORA DE LA PAZ,263
ESC PARAISO,"215,580,000,548",RURAL,I.E. TECNICA NUESTRA SEÑORA DE LA PAZ,684
ESC SORQUESITO,"215,580,000,238",RURAL,I.E. LA FLORESTA,953
ESC HERVIDEROS,"215,599,000,107",RURAL,I.E. NAGUATA,1475
ESC HORTIGAL,"215,599,000,221",RURAL,I.E. AGROPECUARIA EL ESCOBAL,1591
ESC SANTUARIO,"215,599,000,115",RURAL,I.E. NAGUATA,1380
ESC CHINGUICHANGA,"215,600,000,272",RURAL,I.E. NUESTRA SEÑORA DE LA CANDELARIA,1084
ESC FIRITA PEÑA ABAJO,"215,600,000,051",RURAL,I.E. NUESTRA SEÑORA DE LA CANDELARIA,1031
ESC MORTIÑO,"215,600,000,230",RURAL,I.E. NUESTRA SEÑORA DE LA CANDELARIA,42
CEN EDUC SAN ISIDRO,"215,621,000,043",RURAL,I.E. RANCHO GRANDE,719
CENT EDUC EL PARAMO,"115,621,000,014",URBANA,I.E. TECNICA AGROPECUARIA SAN RAFAEL,1362
ESC BOLIVAR,"215,621,000,167",RURAL,I.E. TECNICA AGROPECUARIA SAN RAFAEL,1969
